437,"Beggarstaffs (James Pryde, Scottish 1866-1941 & William Nicholson, British 1872-1949)",,British,,1866,1949,,
438,Peter Behrens,"German, 1868–1940",German,male,1868,1940,Q76726,500022843
439,Edith Behring,"Brazilian, 1916–1996",Brazilian,female,1916,1996,,
440,John Behringer,"American, born 1939",American,male,1939,0,,
441,J. J. Beljon,"Dutch, 1922–2002",Dutch,male,1922,2002,,
442,Alistair Macready Bell,"Canadian, 1913–1997",Canadian,male,1913,1997,,
443,Charles M. Bell,"American, 1848–1893",American,male,1848,1893,,
444,Larry Bell,"American, born 1939",American,male,1939,0,Q202621,500005382
445,Vanessa Bell,"British, 1879–1961",British,female,1879,1961,Q255294,500008308
446,William H. Bell,"American, born England 1830–1910",American,male,1830,1910,,
447,Ross Bellah,"American, 1907–2004",American,male,1907,2004,,
448,Joseph Bellanca,"American, 1930–2013",American,male,1930,2013,,
449,John Bellany,"British, 1942–2013",British,male,1942,2013,,
450,Rudolf Belling,"German, 1886–1972",German,male,1886,1972,Q215029,500087529
451,Mario Bellini,"Italian, born 1935",Italian,male,1935,0,Q1360756,500014815
452,Hans Bellmer,"German, 1902–1975",German,male,1902,1975,Q213703,500018770
453,Ernest J. Bellocq,"American, 1873–1949",American,male,1873,1949,Q712326,500060703
455,George Bellows,"American, 1882–1925",American,male,1882,1925,Q167132,500003261
456,Rossella Bellusci,"Italian, born 1947",Italian,female,1947,0,,
457,Giandomenico Belotti,"Italian, born 1922",Italian,male,1922,0,,
458,Christian Belpaire,"Congolese, 1949–2003",Congolese,male,1949,2003,,
459,Antoli Pawlowitsch Belski,"Russian, 1896–1971",Russian,male,1896,1971,,
461,David Ben Shaul,Israeli,Israeli,male,0,0,,
462,Ahron Ben-Shmuel,"American, 1903–1984",American,male,1903,1984,,
463,Ben-Zion,"American, born Ukraine. 1897–1987",American,male,1897,1987,,
464,Adolf Benca,"American, born 1959",American,male,1959,0,,
465,W. T. Benda,"American, 1873–1948",American,male,1873,1948,,
466,C. Whitney Bender,"American, born 1929",American,,1929,0,,
467,Niels Sylvester Bendtsen,"Danish, born 1943",Danish,male,1943,0,,
468,Nair Benedicto,"Brazilian, born 1940",Brazilian,female,1940,0,,
469,Luis Fernando Benedit,"Argentine, 1937–2011",Argentine,male,1937,2011,Q9024950,500018458
470,G. A. Beneker,"American, 1882–1934",American,male,1882,1934,,
471,Lynda Benglis,"American, born 1941",American,female,1941,0,Q538986,500092195
472,Billy Al Bengston,"American, 1934–2022",American,male,1934,2022,Q4912103,500015413
473,Jim Bengston,"American, born 1942",American,male,1942,0,,
474,Anthony Benjamin,British,British,male,0,0,,
475,Gordon Bennett,"American, 1933–2012",American,male,1933,2012,,
476,Henry Hamilton Bennett,"American, born Canada. 1843–1908",American,male,1843,1908,Q5628273,500019160
478,Ward Bennett,"American, 1917–2003",American,male,1917,2003,Q7968974,500066150
481,David Bentley,"American, born 1938",American,male,1938,0,,
482,Nicholas Bentley,"British, 1907–1978",British,male,1907,1978,Q7029528,500043306
483,Thomas Hart Benton,"American, 1889–1975",American,male,1889,1975,Q471764,500005998
484,Roloff Beny,"Canadian, 1924–1984",Canadian,male,1924,1984,,
485,Etienne (Istvan) Béothy,"Hungarian, 1897–1962",Hungarian,male,1897,1962,,
486,Christian Bérard,"French, 1902–1949",French,male,1902,1949,Q1079125,500032124
487,Roberto Berdecio,"Bolivian, 1913–1996",Bolivian,male,1913,1996,Q7351596,500122205
488,Vera Berdich,"American,1915–2003",American,female,1915,2003,,
489,Ed Bereal,"American, born 1937",American,male,1937,0,,
490,Stephen Lynn Berens,"American, born 1952",American,male,1952,0,,
491,Berger (?),"British, born 1938",British,,1938,0,,
492,Charles Berger,"American, born 1943",American,male,1943,0,,
493,Jason Berger,"American, 1924–2010",American,male,1924,2010,,
495,Hagbard Elis Bergh,"Swedish, 1881–1954",Swedish,male,1881,1954,,
496,Håkan Bergkvist,"Swedish, born 1946",Swedish,male,1946,0,,
497,Ella Bergmann-Michel,"German, 1896–1971",German,female,1896,1971,,
498,Paul Bergtold,"American, born 1942",American,male,1942,0,,
501,Henryk Berlewi,"Polish, 1894–1967",Polish,male,1894,1967,Q709033,500032191
502,Eugene Berman,"American, born Russia. 1899–1972",American,male,1899,1972,Q1373050,500028943
503,Mieczyslaw Berman,"Polish, 1903–1975",Polish,male,1903,1975,Q7941133,500084460
504,Sarah Berman,"American,1895–1957",American,female,1895,1957,,
505,Wallace Berman,"American, 1926–1976",American,male,1926,1976,Q7962743,500025293
506,Zeke Berman,"American, born 1951",American,male,1951,0,,500333537
507,Cundo Bermúdez,"Cuban, 1914–2008",Cuban,male,1914,2008,,
508,José Ygnacio Bermúdez,"Cuban, 1922–1988",Cuban,male,1922,1988,,
509,Thoni Bern,Swiss,Swiss,,0,0,,
510,Camille Bernabé,"French, born 1808?",French,male,1808,1900,,
511,Émile Bernard,"French, 1868–1941",French,male,1868,1941,Q264193,500012925
512,Francis Bernard,"French, 1900–1979",French,male,1900,1979,,
513,Valère Bernard,"French, 1860–1936",French,male,1860,1936,,
514,Jerry Berndt,"American, 1943–2013",American,male,1943,2013,,
515,Lucian Bernhard,"American, born Germany. 1883–1972",American,male,1883,1972,Q472989,
516,Ruth Bernhard,"American, born Germany. 1905–2006",American,female,1905,2006,Q2177580,500105646
517,Antonio Berni,"Argentine, 1905–1981",Argentine,male,1905,1981,,
518,Janez Bernik,"Slovenian, 1933–2016",Slovenian,male,1933,2016,Q1502530,500029793
519,Judith Bernstein,"American, born 1942",American,female,1942,0,,
520,Richard Bernstein,"American, 1939–2002",American,male,1939,2002,,
521,Jean Berque,"French, 1896–1954",French,male,1896,1954,,
522,Miguel Ortiz Berrocal,"Spanish, 1933–2006",Spanish,male,1933,2006,Q586843,500037927
523,Bertall & Cie.,French,French,,0,0,,
524,M. Berthaud,"French, active c. 1870s–1890s",French,male,0,0,,
525,Palme Berthold,,,,0,0,,
526,Berthold-Mahn (Charles Désiré),"French, 1893–1975",French,male,1893,1975,,
527,René Bertholo,"Portuguese, 1935–2005",Portuguese,male,1935,2005,Q10359463,
528,Paul Berthon,"French, 1872–1909",French,male,1872,1909,Q2178796,500006763
529,Jake Berthot,"American, 1939–2014",American,male,1939,2014,,500014747
530,Gianni Bertini,"Italian, born 1922",Italian,male,1922,0,,
531,Harry Bertoia,"American, born Italy. 1915–1978",American,male,1915,1978,Q2551765,500032341
532,Emilio Bertonati,"Italian, 1934–1981",Italian,male,1934,1981,,
533,Albert Besnard,"French, 1849–1934",French,male,1849,1934,Q424348,500030831
534,Forrest Bess,"American, 1911–1977",American,male,1911,1977,Q5470435,500099698
535,Ruth Bessoudo Courvoisier,"Brazilian, born Germany. 1914–2015",Brazilian,female,1914,2015,,
536,Alan Randall Best,"Canadian, born 1958",Canadian,male,1958,0,,
537,William Betsch,American,American,male,0,0,,
538,Pierre Betz,"French, 1899–1969",French,male,1899,1969,,
539,Wim Beuning,"Dutch, 1914–1986",Dutch,male,1914,1986,,
540,Joseph Beuys,"German, 1921–1986",German,male,1921,1986,Q153965,500024607
541,Art Bevacqua,Nationality unknown,Nationality unknown,male,0,0,,
542,Thomas Bewick,"British, 1753–1828",British,male,1753,1828,,
544,Jyoti Bhatt,"Indian, born 1934",Indian,male,1934,0,,
545,Domenico Bianchi,"Italian, born 1955",Italian,male,1955,0,,
546,Pamela Bianco,"American, born England. 1906–1994",American,female,1906,1994,,
547,Fulvio Bianconi,"Italian, 1915–1996",Italian,male,1915,1996,,
548,Carl Bianga,German,German,male,0,0,,
549,Alberto Biasi,"Italian, born 1937",Italian,male,1937,0,Q3608150,500128155
550,Guido Biasi,"Italian, born 1933",Italian,male,1933,0,,
551,Ashley Bickerton,"British, 1959–2022",British,male,1959,2022,Q4805366,500118758
553,George Biddle,"American, 1885–1973",American,male,1885,1973,Q5536970,500005782
554,Charles Biederman,"American, 1906–2004",American,male,1906,2004,Q15429307,500031104
555,James Biederman,"American, born 1947",American,male,1947,0,Q19958994,
556,Aenne Biermann,"German, 1898–1933",German,female,1898,1933,,
557,Wilson Bigaud,"Haitian, 1931–2010",Haitian,male,1931,2010,Q3057700,500077121
559,Max Bill,"Swiss, 1908–1994",Swiss,male,1908,1994,Q123454,500005369
560,Joseph Binder,"American, 1898–1972",American,male,1898,1972,Q1706624,500030625
561,Ilse Bing,"American, born Germany. 1899–1998",American,female,1899,1998,Q85719,500007274
562,Robert J. Bingham,"British, 1824–1870",British,male,1824,1870,Q16214312,500015888
563,Manfred Bingler,"Swiss, born 1928",Swiss,male,1928,0,,
564,Peter Birkhauser,"Swiss, 1911–1976",Swiss,male,1911,1976,Q678067,500345161
565,Robert Birmelin,"American, born 1933",American,male,1933,0,,
566,Werner Bischof,"Swiss, 1916–1954",Swiss,male,1916,1954,Q120369,500070840
567,Elmer Bischoff,"American, 1916–1991",American,male,1916,1991,Q3051555,500000068
568,Isabel Bishop,"American, 1902–1988",American,female,1902,1988,,
569,James Bishop,"American, 1927–2021",American,male,1927,2021,,
570,Michael Bishop,"American, 1946–2016",American,male,1946,2016,,
571,Maureen Bisilliat,"American, born England 1931",American,female,1931,0,,
572,Antonio Bisquert Pérez,"Spanish, 1906–1990",Spanish,male,1906,1990,,
573,Julius Bissier,"German, 1893–1965",German,male,1893,1965,Q872641,500008365
574,Roger Bissière,"French, 1888–1964",French,male,1888,1964,Q518444,500021487
575,George Bissill,"British, 1896–1973",British,male,1896,1973,,
576,Auguste-Rosalie Bisson,"French, 1826–1900",French,male,1826,1900,Q477709,500036839
577,Louis-Auguste Bisson,"French, 1814–1876",French,male,1814,1876,Q127287,500020179
578,Arnold Bittleman,"American, 1933–1985",American,male,1933,1985,,
579,Dolores Dembus Bittleman,"American, born 1931",American,female,1931,0,,
580,Ion Bitzan,"Romanian, 1924–1997",Romanian,male,1924,1997,,
581,Judith Black,"American, born 1945",American,female,1945,0,,
582,James Wallace Black,"American, 1825–1896",American,male,1825,1896,Q289479,500006013
583,Roman Black,Nationality unknown,Nationality unknown,male,0,0,,
584,Wendell Black,"American, 1919–1972",American,male,1919,1972,,
585,Elizabeth Blackadder,"British, born 1931",British,female,1931,0,,
586,Morris Blackburn,"American, 1902–1979",American,male,1902,1979,,
587,Tom Blackwell,"American, 1938–2020",American,male,1938,2020,,
588,Ronald Bladen,"American, 1918–1988",American,male,1918,1988,Q1261891,500077632
589,Nell Blaine,"American, 1922–1996",American,female,1922,1996,Q6990000,500016457
590,Jean-Charles Blais,"French, born 1956",French,male,1956,0,,
591,Jeffrey Blake,"American, born 1954",American,male,1954,0,,
592,Peter Blake,"British, born 1932",British,male,1932,0,Q504611,500021263
593,Camilo Blas (José Alfonso Sánchez Urteaga),"Peruvian, 1903–1985",Peruvian,male,1903,1985,,
594,Werner Blaser,"Swiss, born 1924",Swiss,male,1924,0,Q1715499,500030955
595,Edwin Howland Blashfield,"American, 1848–1936",American,male,1848,1936,,
597,Ross Bleckner,"American, born 1949",American,male,1949,0,Q1711445,500118722
599,René Bleibtreu,"French, born 1920",French,male,1920,0,,
601,Blessum,Nationality unknown,Nationality unknown,,0,0,,
602,André Bloc,"French, born Algeria, 1896–1966",French,male,1896,1966,,
603,Albert Bloch,"American, 1882–1961",American,male,1882,1961,,
604,Julius Thiengen Bloch,"American, 1888–1966",American,male,1888,1966,,
605,Pierrette Bloch,"French, born 1928",French,female,1928,0,Q3387890,
606,Clarence Lincoln Block,"American, 1913–1942",American,male,1913,1942,,
607,Gay Block,"American, born 1942",American,female,1942,0,Q5528548,
608,Barbara Bloom,"American, born 1951",American,female,1951,0,Q807360,500057050
609,Hyman Bloom,"American, born Latvia. 1913–2009",American,male,1913,2009,Q11105744,500022094
610,Vern Blosum,"American, 1936–2017",American,male,1936,2017,,
611,Sandra Blow,"British, 1925–2006",British,female,1925,2006,Q7416550,500015905
612,Oscar Bluemner,"American, born Germany. 1867–1938",American,male,1867,1938,Q215773,500027801
613,Norman Bluhm,"American, 1920–1999",American,male,1920,1999,Q321158,500027802
614,Donald Blumberg,"American, born 1935",American,male,1935,0,,
615,Anna Blume,"German, 1937–2020",German,female,1937,2020,,
616,Bernhard Blume,"German, 1937–2011",German,male,1937,2011,,
617,Peter Blume,"American, 1906–1992",American,male,1906,1992,Q2990693,500028254
618,Erwin Blumenfeld,"German, 1897–1969",German,male,1897,1969,Q71827,500022598
623,Marcello Boccacci,"Italian, 1914–1996",Italian,male,1914,1996,,
624,Umberto Boccioni,"Italian, 1882–1916",Italian,male,1882,1916,Q152797,500012624
625,Mel Bochner,"American, 1940–2025",American,male,1940,2025,Q1485390,500032444
626,Bengt Böckman,"Swedish, born 1936",Swedish,male,1936,0,,
627,Peter Bodnar,"American, 1928–2021",American,male,1928,2021,,
629,Cini Boeri,"Italian, 1924–2020",Italian,female,1924,2020,Q3677243,
630,Alighiero Boetti,"Italian, 1940–1994",Italian,male,1940,1994,Q556337,500053938
631,Marinus Boezem,"Dutch, born 1934",Dutch,male,1934,0,Q477388,500073961
632,Ricardo Bofill,"Spanish, born 1939",Spanish,male,1939,0,Q316413,500022547
633,Arthur Emil Bofinger,"Swiss, born 1909",Swiss,male,1909,0,,
634,Jóhanna Boga,Icelandic,Icelandic,female,0,0,,
635,Varujan Boghosian,"American, born 1926",American,male,1926,0,,
636,Theodor Bogler,"German, 1897–1968",German,male,1897,1968,Q2417367,
637,Alexander Bogomazov,"Ukrainian, 1880–1930",Ukrainian,male,1880,1930,Q1984317,500023043
638,Blythe Bohnen,"American, 1940–2022",American,female,1940,2022,Q15451740,500030071
639,Olaf von Bohr,"Austrian, born 1927",Austrian,male,1927,0,,
640,Karl Bohrmann,"German, 1928–1998",German,male,1928,1998,,
641,Bruce Boice,"American, born 1941",American,male,1941,0,,
642,Charles Boily,French,French,male,0,0,,
643,Frédéric Boissonnas,"Swiss, 1858–1946",Swiss,male,1858,1946,,
644,Richard Boix,"Spanish, 1894–1949",Spanish,male,1894,1949,,
645,Jakob (Jack) Friedrich Bollschweiler,"German, 1888–1938",German,male,1888,1938,,
646,Roger Bolomey,"American, 1918–2011",American,male,1918,2011,,
647,Jay Bolotin,"American, born 1949",American,male,1949,0,,
648,Ilya Bolotowsky,"American, born Russia. 1907–1981",American,male,1907,1981,Q4091000,500014068
649,Christian Boltanski,"French, 1944–2021",French,male,1944,2021,Q705225,500083011
651,David Bomberg,"British, 1890–1957",British,male,1890,1957,Q734355,500014864
652,Camille Bombois,"French, 1883–1970",French,male,1883,1970,Q683264,500024562
653,Giorgio Bompadre,Italian,Italian,male,0,0,,
654,Bona,"Italian, born 1926",Italian,female,1926,0,,
655,Claus Bonderup,"Danish, 1943–2022",Danish,male,1943,2022,Q5581593,500018481
656,Emile Bondonneau,French,French,male,0,0,,
657,Muirhead Bone,"British, 1876–1953",British,male,1876,1953,Q5581681,500000110
658,Antonio Bonet,"Spanish, 1913–1989",Spanish,male,1913,1989,,500035947
659,Rodolfo Bonetto,"Italian, 1929–1991",Italian,male,1929,1991,Q2161208,
660,Marcelo Bonevardi,"Argentine, 1929–1994",Argentine,male,1929,1994,Q6756509,500019920
661,Felix Bonfils,"French, 1831–1885",French,male,1831,1885,Q2915801,500016696
662,Dusti Bongé,"American, 1903–1993",American,female,1903,1993,,
664,Paolo Boni,"Italian, born 1926",Italian,male,1926,0,,
665,Pierre Bonnard,"French, 1867–1947",French,male,1867,1947,Q26408,500115555
666,William Bonnell,American,American,male,0,0,,
668,Maria Bonomi,"Brazilian, born 1935",Brazilian,female,1935,0,Q10325755,
669,Robert Bononno,"American, born 1949",American,male,1949,0,,
670,Lee Bontecou,"American, 1931–2022",American,female,1931,2022,Q276372,500024833
671,Fabio Bonzi,"Italian, born 1943",Italian,male,1943,0,,
673,Peter Booth,"Australian, born 1940",Australian,male,1940,0,Q7172881,500088023
674,Osvaldo Borda,"Argentine, born 1929",Argentine,male,1929,0,,
675,Enrico Bordoni,"Italian, 1904–1969",Italian,male,1904,1969,,
676,Paul-Émile Borduas,"Canadian, 1905–1960",Canadian,male,1905,1960,Q360286,500008086
677,Wendela Boreel,"British, 1895–1985",British,female,1895,1985,,
678,Francisco Borès,"Spanish, 1898–1972",Spanish,male,1898,1972,Q1406524,500031770
679,Norah Borges de Torre,"Argentine, 1901–1998",Argentine,female,1901,1998,Q3343469,500185694
682,Jonathan Borofsky,"American, born 1942",American,male,1942,0,Q321527,500022042
684,Arnold von Borsig,German,German,male,0,0,,
685,Elena Borstein,"American, born 1946",American,female,1946,0,,
686,Sándor (Alexander) Bortnyik,"Hungarian, 1893–1976",Hungarian,male,1893,1976,Q562814,500026527
687,Fritz Boscovits,"Swiss, 1871–1965",Swiss,male,1871,1965,,
688,Derek Boshier,"British, born 1937",British,male,1937,0,Q5261826,500004033
689,Richard Bosman,"Australian, born India 1944",Australian,male,1944,0,Q21071066,500010976
690,Michael P. Bosniak,American,American,male,0,0,,
